0,4330187.60000001,125000000
0.0296926520743917,8041769.10929897,37625000
0.0538083714285615,8949123.04999961,34125000
0.0701412645161281,9506483.02661282,10875000
0.111835000000001,9959902.39999994,9500000
0.193029800001338,10731253.0000126,9375000
0.238848999999981,11160807.9999999,2375000
0.776917799999028,12438721.3999977,2250000
1.48917673333324,14041303.9999996,1875000
1.67554899999996,14390751.9999997,1500000
10.4398639999986,27537224.4999977,1375000
11.2227000000004,28613624.0000001,875000
