0,436975.575000001,98375000
0.00776923399209483,1201273.96897233,66750000
0.01409707107438,1623657.09421487,51625000
0.0243650644067793,2153742.24999998,36875000
0.0882036888888872,4507791.52777771,31250000
0.124926617543863,5655383.04824571,24125000
0.178953600000083,6958784.00000202,24000000
0.261467360000023,8939114.24000056,22125000
0.28903600000001,9549070.40000029,20500000
0.400710913513521,11838406.1270272,11250000
0.484662520481899,12782861.7054215,875000
1.02475199999996,13255439.9999998,250000
