0,0.0456050729503,1
0.00754500000000013,0.0531500729503001,0.625
0.00858114639999685,0.0537976644502981,0.624
0.017682,0.0594765970967,0.126999999999999
0.0509229745001699,0.0636982008582215,0.125999999999999
0.148093999999999,0.0759417500711999,0.0859999999999992
0.158687939299962,0.0768528288509967,0.0849999999999992
0.169886000000001,0.0778046640105,0.00599999999999912
0.190126610600111,0.0779261076741007,0.00499999999999912
1.51034909400174,0.0845272200911077,0.00399999999999912
6.42466884131003,0.104184499080336,0.00299999999999912
27.5052393688261,0.167426210662866,0.00199999999999912
