0,388561.275000001,51875000
0.00891992307692308,851282.284615385,37250000
0.0223982000000081,1353348.1000003,37125000
0.0525210479999995,2471658.83199998,34000000
0.067401431999999,2977591.88799997,24625000
0.121880600000015,4319141.40000035,24500000
0.173958519999988,5595050.43999971,23875000
0.244858428571434,7287785.75714297,10750000
0.354274399999991,8464007.44999996,10625000
0.393655383333339,8882430.39791678,6125000
0.498656712000007,9525563.53600012,3000000
0.665898563636329,10027289.0909091,250000
