0,72289.6,55375000
0.000870800000000047,120510.150000003,55250000
0.002191,193451.2,15875000
0.00254020000000019,198994.750000003,15750000
0.00909199999999998,302185.6,12000000
0.009092,302185.6,2625000
0.00918559999999963,302431.299999999,2500000
0.067079,447164.8,250000
0.0733814000000004,448740.4,125000
