0,0.048194270644,1
0.0129409999999955,0.0611352706439955,0.997
0.0129409999999972,0.0611352706439972,0.993
0.0129409999999995,0.0611352706439995,0.969
0.012941,0.061135270644,0.0289999999999991
0.0129410000000232,0.0611352706440007,0.0269999999999991
0.0344490933000471,0.0617159891631013,0.0259999999999991
0.108935999999999,0.0636526487373,0.0109999999999991
0.108936000000011,0.0636526487373002,0.00999999999999912
0.176887139209589,0.0643321601293959,0.00899999999999912
12.7001889506045,0.177041876431939,0.00799999999999912
15.8477411089,0.2022222936983,0.00699999999999912
