0,3551833.80000001,125000000
0.0239669999999999,6547708.79999999,73875000
0.0241341999999806,6560060.69999857,73750000
0.0248409999999999,6612187.19999999,39875000
0.0263757999999821,6673387.34999928,39750000
0.0267227555555548,6687178.8333333,37500000
0.0385855999997184,7132035.49998943,37375000
0.0941559999999997,9208979.19999995,31500000
0.0989696666666567,9360609.69999964,30750000
0.0992969999999994,9370675.19999993,5500000
0.106540599999994,9410514.9999999,5375000
0.317387,10543814.3999999,375000
