0,0.237524238961301,1
0.143427999999994,0.380952238961295,0.116999999999999
0.251676679701662,0.39361733448639,0.115999999999999
0.861438999999463,0.464349763640935,0.113999999999999
0.861439000000001,0.464349763640996,0.0579999999999992
0.938823940599852,0.468838090195787,0.0569999999999992
1.925984,0.525106213581595,0.0329999999999991
4.1722363133409,0.599232539921842,0.0319999999999991
10.1738518715011,0.791284237782963,0.0309999999999991
10.8139340000003,0.811126783766438,0.0289999999999991
11.1329778207986,0.820379054569589,0.0279999999999991
21.1693965093846,1.10139877784999,0.0269999999999991
