0,0.0012263910791,0.0779999999999992
0.0129587612000164,0.00223717445270127,0.0769999999999992
0.021448,0.0028908458403,0.0449999999999992
0.037141720400035,0.00359706325830156,0.0439999999999992
0.06348,0.0047559475607,0.0359999999999991
0.0836221871000022,0.00548106629630006,0.0279999999999991
0.190608053900133,0.00847667056670364,0.0269999999999991
0.239542,0.00979788711139999,0.0149999999999991
1.63871835440207,0.0307855324274298,0.0139999999999991
2.61259499999999,0.0444198054657999,0.0129999999999991
3.47520901800292,0.0556337876998371,0.0119999999999991
17.4107888760204,0.222860745996035,0.0109999999999991
